time,cloud_cover (%),temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),dew_point_2m (°C),apparent_temperature (°C),pressure_msl (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),weather_code (wmo code),vapour_pressure_deficit (kPa),is_day (),wet_bulb_temperature_2m (°C)
2024-02-18T08:00,44,28.5,63,0,20.8,31.1,1006.9,12.6,95,25.9,1,1.43,1,23.2
2024-02-18T09:00,27,28.6,64,0,21,31.1,1006.6,13.6,101,27.4,1,1.43,1,23.3
2024-02-18T10:00,6,27.5,70,0,21.5,30.1,1006.8,14.1,87,25.6,0,1.12,1,23.2
2024-02-18T11:00,0,25.8,76,0,21.3,28.3,1007.2,14,113,24.1,0,0.78,0,22.6
2024-02-18T12:00,1,25.1,78,0,21,26.8,1008.1,18.2,120,31.3,0,0.7,0,22.1
2024-02-18T13:00,7,24,83,0,20.9,26.1,1009.6,15.2,121,26.3,0,0.5,0,21.8
2024-02-18T14:00,2,23.2,87,0,20.9,25.1,1010.4,16.2,122,28.1,0,0.37,0,21.5
2024-02-18T15:00,4,22.3,92,0,20.9,24.6,1010.8,14.4,122,27.7,0,0.23,0,21.3
2024-02-18T16:00,20,21.6,95,0,20.8,24.1,1010.9,12.1,120,24.5,1,0.12,0,21
2024-02-18T17:00,98,21.2,97,0,20.6,23.7,1010.5,11.8,113,20.9,3,0.08,0,20.8
2024-02-18T18:00,100,21.1,97,0,20.6,23.7,1010.4,10.6,114,20.2,3,0.08,0,20.7
2024-02-18T19:00,100,21.2,96,0,20.6,23.8,1010,11.2,111,19.8,3,0.1,0,20.8
2024-02-18T20:00,100,21.4,95,0,20.5,23.9,1009.7,11.3,112,20.5,3,0.14,0,20.7
2024-02-18T21:00,100,21.3,95,0,20.4,24,1009.5,9.7,112,20.2,3,0.13,0,20.7
2024-02-18T22:00,100,21.3,95,0,20.4,24.2,1009.8,7.9,106,17.6,3,0.14,0,20.6
2024-02-18T23:00,100,21.2,95,0,20.3,24.2,1010.5,7.2,96,14.8,3,0.14,0,20.6
2024-02-19T00:00,100,21.1,95,0.1,20.3,24,1011.1,7.6,90,14,51,0.13,1,20.5
2024-02-19T01:00,100,22.4,93,0.2,21.3,25.8,1012.6,8.2,105,16.6,51,0.18,1,21.6
2024-02-19T02:00,100,23.4,88,0.1,21.2,26.6,1013,9,113,19.1,51,0.35,1,21.8
2024-02-19T03:00,96,24.6,82,0.1,21.2,27.9,1013.1,8.5,126,19.4,51,0.57,1,22.2
2024-02-19T04:00,58,26.3,72,0,20.9,29.6,1012.2,9.2,132,22,2,0.95,1,22.5
2024-02-19T05:00,2,27.3,67,0,20.7,30.4,1010.8,12.1,117,25.9,0,1.19,1,22.7
2024-02-19T06:00,4,28.4,64,0,21.1,31.9,1009.2,14.8,116,31,0,1.38,1,23.3
2024-02-19T07:00,6,28.9,64,0,21.3,32,1007.7,15.1,118,31.3,0,1.44,1,23.6
2024-02-19T08:00,2,29.3,63,0,21.4,31.5,1006.6,17.1,115,32.8,0,1.52,1,23.8
2024-02-19T09:00,6,29.4,63,0,21.7,31.5,1006.1,18.5,123,35.3,0,1.51,1,24
2024-02-19T10:00,11,28.8,68,0,22.2,31.9,1006.4,13.9,121,33.1,0,1.29,1,24.1
2024-02-19T11:00,2,27.4,72,0,21.9,29.2,1007.1,21.4,131,35.6,0,1.02,0,23.5
2024-02-19T12:00,1,26,77,0,21.7,27.9,1007.8,19.8,127,38.5,0,0.77,0,22.9
2024-02-19T13:00,3,25.4,81,0,21.8,27.6,1008.7,18,127,33.5,0,0.62,0,22.8
2024-02-19T14:00,2,24.5,85,0,21.8,26.6,1009.5,18.8,122,32.4,0,0.46,0,22.5
2024-02-19T15:00,4,23.5,89,0,21.7,25.7,1009.8,18,119,32.4,0,0.31,0,22.2
2024-02-19T16:00,8,22.9,92,0,21.5,25.3,1009.8,15.8,114,31,0,0.22,0,21.9
2024-02-19T17:00,7,22.4,94,0,21.3,24.7,1009.2,16,113,27,0,0.18,0,21.6
2024-02-19T18:00,5,22.1,94,0,21.1,24.2,1008.5,15.8,111,28.1,0,0.15,0,21.4
2024-02-19T19:00,7,21.7,95,0,20.9,24.1,1008,13.4,110,27,0,0.12,0,21.1
2024-02-19T20:00,11,21.5,96,0,20.8,23.7,1007.2,14,108,24.1,0,0.11,0,21
2024-02-19T21:00,26,21.2,96,0,20.6,23.5,1006.9,13.1,111,23.8,1,0.09,0,20.8
2024-02-19T22:00,95,21,97,0,20.5,23.7,1007.2,10.2,113,22.7,3,0.08,0,20.7
2024-02-19T23:00,100,21.2,97,0,20.7,23.9,1007.7,10.2,108,17.6,3,0.08,0,20.8
2024-02-20T00:00,100,21.6,95,0,20.7,24.3,1008.6,10.7,110,19.4,3,0.13,1,21
2024-02-20T01:00,100,22.7,91,0,21.1,25.2,1010.1,13.4,114,25.6,3,0.25,1,21.5
2024-02-20T02:00,100,23.3,89,0,21.3,26.3,1011.2,11.3,117,24.5,3,0.33,1,21.9
2024-02-20T03:00,100,24.4,83,0,21.4,27.5,1011.1,10.3,126,22,3,0.51,1,22.2
2024-02-20T04:00,94,26.5,74,0,21.4,29.6,1010.1,9.9,134,22.7,3,0.9,1,22.9
2024-02-20T05:00,15,28.2,68,0,21.8,32.2,1008.5,10.9,124,24.5,0,1.2,1,23.7
2024-02-20T06:00,3,29,66,0,22.1,32.9,1006.9,14,119,29.2,0,1.35,1,24.1
2024-02-20T07:00,27,30.3,63,0,22.5,33.6,1005.1,17.4,112,33.5,1,1.59,1,24.8
2024-02-20T08:00,31,31.3,60,0,22.6,34.2,1003.7,17.6,113,34.2,1,1.83,1,25.2
2024-02-20T09:00,10,30.9,61,0,22.6,33.3,1003.4,20.1,134,35.3,0,1.73,1,25.1
2024-02-20T10:00,2,29.8,67,0,23.1,32.7,1003.6,18.9,125,34.6,0,1.37,1,25
2024-02-20T11:00,4,28.2,71,0,22.4,30.6,1004.5,19,117,33.5,0,1.11,0,24.1
2024-02-20T12:00,6,26.8,74,0,21.8,28.6,1005.3,20.8,113,35.6,0,0.92,0,23.2
2024-02-20T13:00,8,25.8,81,0,22.2,27.7,1006.6,21.4,117,37.4,0,0.64,0,23.2
2024-02-20T14:00,11,25.1,83,0,22,26.9,1007.3,21.3,114,37.4,0,0.55,0,22.8
2024-02-20T15:00,1,24.6,84,0,21.7,26.2,1007.5,21.2,111,38.2,0,0.5,0,22.5
2024-02-20T16:00,1,24,86,0,21.5,25.8,1007.8,19.4,112,37.1,0,0.43,0,22.2
2024-02-20T17:00,5,23.4,88,0,21.3,25.6,1007.8,16.2,111,33.8,0,0.35,0,21.9
2024-02-20T18:00,3,22.9,90,0,21.2,25.3,1007.5,14.5,109,28.1,0,0.27,0,21.6
2024-02-20T19:00,1,22.4,92,0,21.1,24.9,1006.9,13.6,107,24.5,0,0.21,0,21.4
2024-02-20T20:00,3,22.1,94,0,21,24.7,1006.7,12.1,113,23,0,0.17,0,21.3
2024-02-20T21:00,50,21.8,95,0,21,24.6,1006.7,10.5,117,20.9,2,0.12,0,21.2
2024-02-20T22:00,75,21.5,96,0,20.8,24.6,1007.2,7.9,106,17.3,2,0.1,0,21
2024-02-20T23:00,90,21.3,97,0,20.8,24.6,1007.8,6.8,108,13.7,3,0.08,0,20.9
2024-02-21T00:00,100,21.9,95,0,21,25.2,1008.6,7.2,108,12.2,3,0.13,1,21.3
2024-02-21T01:00,100,24.1,89,0,22.1,28.1,1009.3,6.6,81,13.3,3,0.34,1,22.6
2024-02-21T02:00,100,24.6,87,0,22.3,28.8,1010.1,5.9,76,14.4,3,0.39,1,22.9
2024-02-21T03:00,100,25.5,85,0,22.7,30.2,1010.5,4.3,95,14.4,3,0.51,1,23.5
2024-02-21T04:00,100,27.2,78,0,23,32.2,1010.1,3.5,114,14,3,0.8,1,24.1
2024-02-21T05:00,52,28.8,70,0,22.8,33.5,1008.9,5.6,105,17.3,2,1.18,1,24.5
2024-02-21T06:00,35,29.7,68,0,23,35.7,1007.4,5.7,108,18,1,1.35,1,24.9
2024-02-21T07:00,82,30.5,62,0,22.4,35.3,1005.9,7.9,114,19.4,3,1.65,1,24.8
2024-02-21T08:00,97,31.2,61,0,22.7,34.8,1005,11.3,127,22.7,3,1.78,1,25.2
2024-02-21T09:00,93,31.3,61,0,23,35,1004.6,12.7,115,25.6,3,1.77,1,25.4
2024-02-21T10:00,81,30.6,63,0.7,22.6,34.1,1005.3,12.2,133,23.4,53,1.64,1,25
2024-02-21T11:00,82,28.7,73,0,23.4,32.4,1005.9,14.3,129,24.1,3,1.07,0,24.9
2024-02-21T12:00,63,28,75,0,23.1,30.8,1006.8,19.1,122,32,2,0.94,0,24.5
2024-02-21T13:00,46,25.1,87,0,22.7,28,1008.5,16.9,106,32,1,0.43,0,23.4
2024-02-21T14:00,68,25.1,86,0,22.6,28,1009.1,16.5,110,28.4,2,0.45,0,23.3
2024-02-21T15:00,86,24.9,87,0,22.5,27.5,1009.4,17.6,105,29.9,3,0.42,0,23.1
2024-02-21T16:00,15,24.4,88,0,22.2,27.2,1009.8,15.3,109,29.9,0,0.37,0,22.8
2024-02-21T17:00,0,23.9,90,0,22.1,26.6,1010.1,15.1,108,26.3,0,0.31,0,22.6
2024-02-21T18:00,37,23.5,91,0,21.9,26.4,1010,14.1,105,26.3,1,0.27,0,22.4
2024-02-21T19:00,15,23.1,92,0,21.8,26.2,1009.6,11.7,101,24.5,0,0.21,0,22.1
2024-02-21T20:00,43,22.6,94,0,21.6,25.7,1009.5,11.5,104,20.2,1,0.16,0,21.9
2024-02-21T21:00,90,22.3,95,0,21.5,25.3,1009.7,11.7,101,20.5,3,0.13,0,21.7
2024-02-21T22:00,100,22.4,95,0,21.5,25.3,1010.3,11.6,97,20.5,3,0.14,0,21.7
2024-02-21T23:00,100,22.7,93,0,21.5,25.7,1011.2,11.4,103,20.9,3,0.19,0,21.8
2024-02-22T00:00,100,23,92,0,21.6,25.9,1012.5,12.4,107,22.3,3,0.23,1,22
2024-02-22T01:00,100,24,92,0,22.5,27.7,1013.2,10.3,115,19.8,3,0.25,1,22.9
2024-02-22T02:00,100,24.9,88,0.1,22.8,29.1,1014.1,8.1,122,19.8,51,0.37,1,23.3
2024-02-22T03:00,100,25.6,86,0.1,23,29.9,1014.4,7.7,118,17.3,51,0.47,1,23.7
2024-02-22T04:00,100,26.1,84,0.1,23.2,30.6,1014.2,7.9,114,18,51,0.53,1,24
2024-02-22T05:00,100,27.3,79,0.1,23.3,31.6,1012.9,9.6,110,20.9,51,0.76,1,24.4
2024-02-22T06:00,100,28.4,74,0.1,23.3,32.6,1011.2,9.8,118,22,51,1.01,1,24.7
2024-02-22T07:00,98,28.9,71,0,23,32.8,1009.7,11.2,130,23,3,1.16,1,24.7
2024-02-22T08:00,100,29.9,65,0,22.6,33.1,1008.7,13.9,127,26.6,3,1.48,1,24.7
2024-02-22T09:00,93,29.7,65,0,22.5,32.4,1008.4,17.7,123,31.7,3,1.45,1,24.6
2024-02-22T10:00,70,28.6,71,0,22.8,31,1008.9,20.5,114,36,2,1.15,1,24.4
2024-02-22T11:00,58,27.3,76,0,22.6,30.2,1010,16.3,112,35.6,2,0.89,0,23.9
2024-02-22T12:00,100,26.7,77,0,22.2,28.7,1011.3,20.7,125,35.3,3,0.82,0,23.5
2024-02-22T13:00,78,25.6,83,0,22.6,28,1012.2,20,124,34.2,2,0.55,0,23.4
2024-02-22T14:00,100,25.1,85,0,22.4,27.7,1013.2,17.6,118,34.2,3,0.48,0,23.1
2024-02-22T15:00,100,24.7,87,0,22.4,27.2,1013.6,18.3,110,31.7,3,0.41,0,23
2024-02-22T16:00,100,24.1,88,0,22,26.1,1013.9,20.2,112,35.6,3,0.35,0,22.6
2024-02-22T17:00,100,23.7,88,0.1,21.6,25.4,1014.2,20.5,112,36,51,0.34,0,22.2
2024-02-22T18:00,100,23.3,86,0.2,20.8,24.3,1014.2,22.4,114,39.2,51,0.41,0,21.5
2024-02-22T19:00,100,22.6,87,0.2,20.3,23.8,1013.9,19.6,116,39.2,51,0.35,0,20.9
2024-02-22T20:00,100,21.4,88,0.1,19.3,22.6,1013.5,16.5,110,34.2,51,0.31,0,19.9
2024-02-22T21:00,100,20.6,85,0,17.9,21,1013.8,17.6,116,31.7,3,0.38,0,18.7
2024-02-22T22:00,100,20.1,82,0,16.9,19.9,1014.4,18.2,120,35.3,3,0.43,0,17.9
2024-02-22T23:00,100,19.7,80,0,16.1,19.3,1015.6,17.3,121,33.8,3,0.46,0,17.2
2024-02-23T00:00,100,19.5,76,0,15.2,19.1,1016.7,14.7,115,31,3,0.53,1,16.6
2024-02-23T01:00,100,20.2,89,1.7,18.2,21.6,1017.3,11.2,140,25.2,61,0.27,1,18.8
2024-02-23T02:00,100,20.6,85,0.3,18,21.4,1018,14.5,117,26.6,51,0.36,1,18.8
2024-02-23T03:00,100,20.5,81,0.1,17.2,21.1,1018.7,13,104,27,51,0.45,1,18.2
2024-02-23T04:00,100,19.6,80,0.2,16.1,19.8,1018.5,12.7,115,25.2,51,0.44,1,17.2
2024-02-23T05:00,100,19.8,75,0,15.3,19.7,1017.9,13.5,115,27,3,0.57,1,16.8
2024-02-23T06:00,100,20.8,69,0,14.8,20.4,1017.2,14.2,106,27.4,3,0.77,1,16.9
2024-02-23T07:00,100,20.8,68,0,14.7,20.1,1016,15.9,96,31.3,3,0.79,1,16.8
2024-02-23T08:00,100,20.7,69,0,14.8,20,1015.3,15.9,96,31,3,0.76,1,16.8
2024-02-23T09:00,100,20.7,68,0,14.6,19.9,1015.2,16,99,31,3,0.78,1,16.7
2024-02-23T10:00,100,19.7,69,0,13.9,18.5,1015.3,17.1,105,31.7,3,0.71,1,15.9
2024-02-23T11:00,100,19,69,0,13.2,18,1016.1,13.9,111,31.3,3,0.68,0,15.2
2024-02-23T12:00,100,18.6,69,0,12.8,17.7,1016.8,12.1,113,25.2,3,0.67,0,14.9
2024-02-23T13:00,100,18.5,71,0,13.2,17.9,1017.6,11,122,20.2,3,0.61,0,15.1
2024-02-23T14:00,100,17.9,74,0.1,13.3,17.5,1018.7,10,139,20.2,51,0.52,0,14.8
2024-02-23T15:00,100,17.4,76,0.1,13.2,16.9,1018.9,10.5,131,19.8,51,0.48,0,14.6
2024-02-23T16:00,100,17,77,0,12.9,16.6,1019.1,9.4,133,19.8,3,0.46,0,14.3
2024-02-23T17:00,100,16.6,78,0.1,12.7,16.2,1019.2,8.9,133,17.6,51,0.43,0,14
2024-02-23T18:00,100,16.2,79,0.2,12.6,15.7,1019,9,143,17.3,51,0.38,0,13.8
2024-02-23T19:00,100,15.9,81,0,12.5,15.5,1018.3,8.3,146,17.3,3,0.35,0,13.6
2024-02-23T20:00,100,15.7,81,0,12.5,15.4,1017.9,7.2,143,16.2,3,0.33,0,13.5
2024-02-23T21:00,100,15.6,82,0.1,12.5,15.4,1018,7.3,147,14,51,0.33,0,13.5
2024-02-23T22:00,100,15.5,83,0.3,12.6,15.3,1018.5,7,145,14.4,51,0.3,0,13.5
2024-02-23T23:00,100,15.3,85,0.3,12.8,15.2,1019.4,7.3,147,14,51,0.27,0,13.6
2024-02-24T00:00,100,15.2,86,0.2,12.9,15.1,1020.4,6.9,152,13.7,51,0.23,1,13.6
2024-02-24T01:00,100,14.8,91,0.6,13.4,14.6,1021.3,8.4,149,17.3,53,0.15,1,13.8
2024-02-24T02:00,100,14.9,87,0,12.7,14.6,1022.5,8.2,151,18.4,3,0.22,1,13.4
2024-02-24T03:00,100,15,84,0,12.4,14.5,1023,8.7,163,18.4,3,0.27,1,13.2
2024-02-24T04:00,100,15.1,83,0.1,12.2,14.5,1022.6,9.3,164,19.4,51,0.3,1,13.1
2024-02-24T05:00,100,15.4,82,0.1,12.2,14.8,1021.9,8.9,159,19.4,51,0.32,1,13.3
2024-02-24T06:00,100,15.9,80,0.2,12.5,15.3,1020.7,9.5,143,19.8,51,0.36,1,13.6
2024-02-24T07:00,100,16.5,78,0.1,12.6,16,1019.6,9.4,137,20.9,51,0.42,1,13.9
2024-02-24T08:00,100,16.3,77,0,12.3,15.6,1018.8,10.2,132,21.2,3,0.42,1,13.7
2024-02-24T09:00,100,15.9,78,0,12.1,15,1018.8,10.9,134,21.6,3,0.4,1,13.4
2024-02-24T10:00,100,15.6,79,0,11.9,14.6,1018.9,10.9,136,21.6,3,0.38,1,13.2
2024-02-24T11:00,100,15.4,79,0,11.7,14.4,1019.3,10.7,140,21.2,3,0.37,0,13
2024-02-24T12:00,100,15.2,80,0,11.7,14.3,1019.9,9.5,143,19.8,3,0.35,0,12.9
2024-02-24T13:00,100,14.8,78,0.1,11,14.1,1021.1,7.4,141,18,51,0.38,0,12.3
2024-02-24T14:00,100,14.5,80,0.2,11.1,13.6,1022,8,153,15.5,51,0.33,0,12.2
2024-02-24T15:00,100,14.1,83,0.1,11.2,13.4,1022.2,7.6,155,15.5,51,0.28,0,12.2
2024-02-24T16:00,100,13.9,84,0.1,11.2,13.1,1022.3,7.9,156,15.8,51,0.25,0,12.1
2024-02-24T17:00,100,13.7,85,0.1,11.2,13.1,1022.3,6.8,162,15.5,51,0.24,0,12
2024-02-24T18:00,100,13.6,85,0.1,11.2,13,1022,6.2,170,13.3,51,0.23,0,12
2024-02-24T19:00,100,13.4,86,0.1,11.2,13.1,1021.1,5.2,168,12.2,51,0.21,0,11.9
2024-02-24T20:00,100,13.4,87,0,11.3,13,1020.4,5.2,155,11.2,3,0.2,0,11.9
2024-02-24T21:00,100,13.4,87,0,11.4,13.2,1020.2,4.8,153,10.8,3,0.19,0,12
2024-02-24T22:00,100,13.5,87,0,11.4,13.2,1020.1,5,150,10.4,3,0.2,0,12
2024-02-24T23:00,100,13.5,87,0,11.3,12.9,1020.7,6.7,144,13.7,3,0.2,0,12
2024-02-25T00:00,100,13.4,87,0.1,11.3,12.8,1021.5,7.3,147,14,51,0.2,1,12
2024-02-25T01:00,100,13.7,87,0.1,11.7,13.1,1022.4,7.9,141,16.2,51,0.2,1,12.3
2024-02-25T02:00,100,13.8,87,0.1,11.7,13.1,1023.2,8.1,148,17.3,51,0.2,1,12.3
2024-02-25T03:00,100,14,84,0.1,11.4,13.4,1023.5,7.2,153,17.3,51,0.25,1,12.3
2024-02-25T04:00,100,14.3,82,0.1,11.2,13.7,1023,6.6,151,16.9,51,0.3,1,12.3
2024-02-25T05:00,100,15,80,0,11.5,14.6,1022.1,5.9,137,16.2,3,0.35,1,12.7
2024-02-25T06:00,100,15.6,78,0,11.8,15.3,1020.6,6.3,121,16.2,3,0.39,1,13.1
2024-02-25T07:00,100,16,76,0,11.8,15.5,1019.4,7.3,123,17.3,3,0.43,1,13.2
2024-02-25T08:00,100,16.4,73,0,11.6,15.7,1018.6,8.4,130,18.7,3,0.5,1,13.3
2024-02-25T09:00,100,16.2,73,0,11.3,15.1,1018.2,10.4,134,20.9,3,0.5,1,13.1
2024-02-25T10:00,100,16.1,72,0,11,15,1018.6,9.7,129,20.5,3,0.52,1,12.9
2024-02-25T11:00,100,15.7,72,0,10.7,14.5,1018.8,10.3,126,19.4,3,0.5,1,12.6
2024-02-25T12:00,100,15.6,72,0,10.7,14.4,1019.2,10.2,122,19.4,3,0.49,0,12.5
2024-02-25T13:00,100,14.6,75,0,10.2,13.3,1020.4,9.5,127,22,3,0.42,0,11.8
2024-02-25T14:00,100,14.6,75,0,10.2,13.8,1021.1,6.5,124,17.3,3,0.42,0,11.8
2024-02-25T15:00,100,14.6,75,0,10.2,13.4,1020.9,8.3,124,15.5,3,0.42,0,11.8
2024-02-25T16:00,100,14.6,75,0,10.2,13.5,1020.7,8.5,126,18,3,0.42,0,11.8
2024-02-25T17:00,100,14.7,75,0,10.3,14.4,1020.8,3.3,96,15.5,3,0.42,0,11.9
2024-02-25T18:00,100,14.8,74,0,10.3,14.4,1020.3,3.9,124,7.6,3,0.43,0,12
2024-02-25T19:00,100,14.8,74,0,10.3,14.3,1019.7,3.9,124,8.3,3,0.43,0,11.9
2024-02-25T20:00,100,14.7,76,0,10.4,14.4,1019.3,2.9,120,7.9,3,0.41,0,12
2024-02-25T21:00,100,14.6,77,0,10.6,14.7,1019.3,0.5,135,5.8,3,0.38,0,12
2024-02-25T22:00,100,14.5,79,0,10.9,14.7,1019.5,0.4,180,2.5,3,0.34,0,12.2
2024-02-25T23:00,100,14.5,81,0,11.2,14.7,1020.3,0.8,207,2.5,3,0.32,0,12.3
2024-02-26T00:00,100,14.5,82,0,11.4,14.8,1021.2,1.1,162,4,3,0.3,1,12.5
2024-02-26T01:00,100,14.6,82,0,11.7,14.9,1022.6,1.5,104,6.1,3,0.29,1,12.7
2024-02-26T02:00,100,15.1,81,0,11.9,15.2,1023.1,3.4,108,10.4,3,0.32,1,12.9
2024-02-26T03:00,100,15.4,80,0,12,15.4,1023.3,4.7,113,12.2,3,0.35,1,13.2
2024-02-26T04:00,100,16.2,77,0,12.1,15.8,1022.6,7.5,125,16.9,3,0.42,1,13.5
2024-02-26T05:00,100,17,72,0,12,16.2,1021.7,9.9,123,21.6,3,0.53,1,13.8
2024-02-26T06:00,100,17.2,71,0,11.8,16.1,1020.4,10.9,117,22.3,3,0.58,1,13.7
2024-02-26T07:00,100,17.4,69,0,11.7,16.2,1019,11.8,113,23.8,3,0.62,1,13.8
2024-02-26T08:00,100,17.6,69,0,11.7,16.4,1018.2,11.5,110,24.1,3,0.63,1,13.9
2024-02-26T09:00,100,17.6,69,0,11.8,16.3,1017.7,12.9,113,25.2,3,0.63,1,13.9
2024-02-26T10:00,100,17.2,69,0,11.5,15.9,1018,12.4,116,24.8,3,0.61,1,13.6
2024-02-26T11:00,100,16.8,70,0,11.3,15.6,1018.4,11.6,120,23,3,0.58,1,13.3
2024-02-26T12:00,100,16.5,71,0,11.1,15.5,1019,9.5,115,20.9,3,0.55,0,13.1
2024-02-26T13:00,100,15.4,73,0,10.5,14.7,1020.2,5.8,120,16.6,3,0.48,0,12.3
2024-02-26T14:00,100,15.1,74,0,10.5,14.3,1020.5,6.9,129,12.6,3,0.45,0,12.2
2024-02-26T15:00,100,14.8,75,0,10.4,14,1020.9,6.9,129,13.7,3,0.43,0,12
2024-02-26T16:00,100,14.6,76,0,10.4,13.9,1020.9,5.8,120,13,3,0.41,0,11.9
2024-02-26T17:00,100,14.5,76,0,10.4,13.9,1020.9,4.9,126,11.2,3,0.39,0,11.8
2024-02-26T18:00,100,14.2,77,0.1,10.3,13.3,1020.6,6.9,137,12.6,51,0.37,0,11.7
2024-02-26T19:00,100,13.9,78,0.1,10.2,12.9,1020.3,6.9,141,13.3,51,0.34,0,11.5
2024-02-26T20:00,100,13.6,79,0.1,10.1,12.7,1020.3,6.4,142,13.3,51,0.33,0,11.3
2024-02-26T21:00,100,13.4,80,0.1,10.1,12.7,1020.5,5.7,145,12.6,51,0.3,0,11.3
2024-02-26T22:00,100,13.4,81,0.1,10.2,12.8,1021.1,4.7,148,10.4,51,0.29,0,11.3
2024-02-26T23:00,100,13.4,82,0.1,10.3,13,1022,4.1,142,9.4,51,0.29,0,11.4
2024-02-27T00:00,100,13.4,83,0.1,10.5,12.9,1022.8,4.7,148,9.4,51,0.27,1,11.5
2024-02-27T01:00,100,13.6,84,0.1,10.9,13.2,1023.8,4.7,122,11.2,51,0.25,1,11.8
2024-02-27T02:00,100,13.8,82,0.1,10.7,13.3,1024.5,5.1,129,12.6,51,0.29,1,11.8
2024-02-27T03:00,100,14.2,79,0,10.6,13.8,1024.4,4.7,148,13.7,3,0.34,1,11.9
2024-02-27T04:00,100,14.5,78,0,10.6,13.9,1023.7,5.2,155,14.4,3,0.37,1,12
2024-02-27T05:00,100,15.2,74,0,10.5,14.5,1022.9,5.6,153,15.8,3,0.45,1,12.2
2024-02-27T06:00,100,15.7,70,0,10.3,15,1021.3,5.8,150,16.2,3,0.54,1,12.3
2024-02-27T07:00,100,16.2,67,0,10,15.4,1019.6,5.6,140,15.8,3,0.61,1,12.4
2024-02-27T08:00,100,16.3,65,0,9.7,15.1,1018.3,7.9,133,17.3,3,0.65,1,12.3
2024-02-27T09:00,100,16.2,65,0,9.7,14.7,1017.8,10,131,19.8,3,0.64,1,12.2
2024-02-27T10:00,100,15.9,66,0,9.5,14.2,1017.8,10.7,130,21.2,3,0.61,1,12
2024-02-27T11:00,100,15.4,67,0,9.4,13.9,1018.1,9.7,132,20.9,3,0.58,1,11.7
2024-02-27T12:00,100,15.3,68,0,9.4,13.8,1018.3,9.4,133,18,3,0.56,0,11.7
2024-02-27T13:00,100,14.3,70,0,9,12.6,1019.2,10,131,19.4,3,0.49,0,11
2024-02-27T14:00,100,14.2,71,0,9,12.6,1020.1,9.2,129,18.7,3,0.48,0,11
2024-02-27T15:00,100,14.2,71,0,8.9,12.5,1019.8,10,131,18.7,3,0.47,0,10.9
2024-02-27T16:00,99,14.1,71,0,8.9,12.3,1019.4,10.5,128,19.1,3,0.47,0,10.9
2024-02-27T17:00,100,14,71,0,8.8,12.3,1018.9,9.5,127,19.1,3,0.47,0,10.8
2024-02-27T18:00,100,13.9,71,0,8.7,12.3,1018.4,8.4,110,17.3,3,0.46,0,10.7
2024-02-27T19:00,100,13.9,71,0,8.6,12.3,1017.5,8.2,105,15.1,3,0.47,0,10.7
2024-02-27T20:00,100,13.8,71,0,8.7,12.5,1017.1,7,102,15.1,3,0.46,0,10.7
2024-02-27T21:00,100,13.8,72,0,8.8,12.5,1016.7,7.1,105,13.3,3,0.45,0,10.7
2024-02-27T22:00,100,14,72,0,9,12.8,1016.9,6.6,99,13.3,3,0.45,0,10.9
2024-02-27T23:00,100,14.1,72,0,9.2,13.3,1017.5,4.3,90,11.9,3,0.45,0,11
2024-02-28T00:00,100,14.3,73,0,9.5,13.8,1018.1,2.9,90,8.6,3,0.44,1,11.3
2024-02-28T01:00,100,14.1,74,0,9.5,13.7,1020.2,1.9,112,7.2,3,0.42,1,11.2
2024-02-28T02:00,100,14.7,73,0,9.9,14.4,1020.5,1.9,112,9,3,0.45,1,11.7
2024-02-28T03:00,100,15.3,72,0,10.3,15.2,1020.5,1.5,104,9.4,3,0.49,1,12.1
2024-02-28T04:00,100,15.7,71,0,10.6,15.6,1019.5,2.1,121,10.1,3,0.51,1,12.5
2024-02-28T05:00,100,16.4,70,0,11,16.2,1018,3.7,119,13,3,0.56,1,13
2024-02-28T06:00,100,16.9,70,0,11.3,16.5,1016.3,5.9,128,15.5,3,0.59,1,13.4
2024-02-28T07:00,100,17.4,70,0,11.8,16.7,1014.9,9.2,132,19.8,3,0.6,1,13.9
2024-02-28T08:00,100,18,69,0,12.3,17,1013.6,11.8,128,24.1,3,0.64,1,14.3
2024-02-28T09:00,100,18,70,0,12.5,17,1013.2,12.6,121,24.8,3,0.62,1,14.5
2024-02-28T10:00,100,17.9,72,0,12.7,16.9,1013.4,12.4,120,24.5,3,0.58,1,14.5
2024-02-28T11:00,100,17.7,74,0,12.9,17.3,1014,9,106,22.7,3,0.53,1,14.6
2024-02-28T12:00,100,17.5,75,0,13.1,17.4,1014.5,7.6,93,16.2,3,0.49,0,14.6
2024-02-28T13:00,100,16,78,0,12.1,15.3,1015.5,9.6,110,18.4,3,0.41,0,13.5
2024-02-28T14:00,100,16,78,0,12.2,15.8,1016.4,6.1,90,17.3,3,0.39,0,13.5
2024-02-28T15:00,100,15.9,80,0,12.5,16.1,1016.6,4,100,10.8,3,0.36,0,13.7
2024-02-28T16:00,100,15.9,85,0,13.3,16.8,1016.7,1.5,104,7.6,3,0.28,0,14.1
2024-02-28T17:00,100,15.9,87,0,13.8,17.1,1016.9,0.5,45,2.5,3,0.23,0,14.5
2024-02-28T18:00,100,15.8,84,0.1,13.2,16.8,1016.5,0.5,315,1.8,51,0.28,0,14
